"Precinct_Name","Split_Name","precinct_splitId","Reg_voters","Ballots","Reporting","Contest_id","Contest_title","Contest_party","Choice_id","Candidate_name","Choice_party","Candidate_Type","Absentee_votes","Early_votes","Election_Votes"
"50-01","","240","4251","1530","1","120","At-Large Trustee","","227","PA'ALUHI, Marc Kalai","","C","20","0","15"
"50-01","","240","4251","1530","1","120","At-Large Trustee","","228","AILA, William J., Jr.","","C","146","12","146"
"50-01","","240","4251","1530","1","120","At-Large Trustee","","229","AKINA, Alvin A. (Auhana)","","C","34","2","48"
"50-01","","240","4251","1530","1","120","At-Large Trustee","","230","HANOHANO, Faye (Pua)","","C","67","4","74"
"50-01","","240","4251","1530","1","120","At-Large Trustee","","231","MAKEKAU, Keali'i","","C","45","3","38"
"50-01","","240","4251","1530","1","120","At-Large Trustee","","232","PARIS, Makana","","C","70","2","69"
"50-01","","240","4251","1530","1","120","At-Large Trustee","","233","WAIHEE, John D., IV","","C","140","12","172"
"50-01","","240","4251","1530","1","120","At-Large Trustee","","234","PUUOHAU, Kali","","C","15","0","16"
"50-01","","240","4251","1530","1","120","At-Large Trustee","","235","SHARSH-DAVIS, Lei","","C","21","0","21"
"50-02","","241","5829","2196","1","2","U.S. Senator - D","","7","HIRONO, Mazie K.","","C","740","54","684"
"50-02","","241","5829","2196","1","3","U.S. Senator - N","","8","REYES, Arturo Pacheco","","C","3","0","2"
"50-02","","241","5829","2196","1","3","U.S. Senator - N","","9","HAVERTY, Charles (Charlie)","","C","4","0","1"
"50-02","","241","5829","2196","1","3","U.S. Senator - N","","10","MAERTENS, Matthew K.","","C","3","0","1"
"50-02","","241","5829","2196","1","4","U.S. Senator - R","","11","ANDERSON, Consuelo","","C","13","1","34"
"50-02","","241","5829","2196","1","4","U.S. Senator - R","","12","HELSHAM, Robert C., Sr.","","C","17","4","20"
"50-02","","241","5829","2196","1","4","U.S. Senator - R","","13","WHITE, Thomas E.","","C","7","0","15"
"50-02","","241","5829","2196","1","4","U.S. Senator - R","","14","DE LA FUENTE, Rocky Mamaka","","C","4","0","12"
"50-02","","241","5829","2196","1","4","U.S. Senator - R","","15","CURTIS, Ron","","C","37","0","29"
"50-02","","241","5829","2196","1","4","U.S. Senator - R","","16","HODGKISS, Michael R.","","C","8","0","8"
"50-02","","241","5829","2196","1","4","U.S. Senator - R","","17","BERISH, George L.","","C","13","2","4"
"50-02","","241","5829","2196","1","4","U.S. Senator - R","","18","PIRKOWSKI, Eddie","","C","10","0","6"
"50-02","","241","5829","2196","1","10","U.S. Representative, Dist II - D","","32","AUSTIN, Anthony Tony","","C","69","2","45"
"50-02","","241","5829","2196","1","10","U.S. Representative, Dist II - D","","33","GABBARD, Tulsi","","C","567","44","565"
"50-02","","241","5829","2196","1","10","U.S. Representative, Dist II - D","","34","ALU CAMPAGNA, Sherry","","C","186","18","187"
"50-02","","241","5829","2196","1","11","U.S. Representative, Dist II - R","","35","EVANS, Brian","","C","102","7","105"
"50-02","","241","5829","2196","1","12","Governor - G","","36","BREWER, Jim","","C","1","0","5"
"50-02","","241","5829","2196","1","13","Governor - D","","37","CARAVALHO, Ernest","","C","24","0","33"
"50-02","","241","5829","2196","1","13","Governor - D","","38","KA'EHU'AE'A, Wendell J.","","C","5","1","9"
"50-02","","241","5829","2196","1","13","Governor - D","","39","TANABE, Van (Tanaban)","","C","2","0","3"
"50-02","","241","5829","2196","1","13","Governor - D","","40","IGE, David Y.","","C","504","49","439"
"50-02","","241","5829","2196","1","13","Governor - D","","41","HANABUSA, Colleen Wakako","","C","360","18","372"
"50-02","","241","5829","2196","1","13","Governor - D","","42","KIM, Richard Y.","","C","4","0","4"
"50-02","","241","5829","2196","1","14","Governor - N","","43","TERUYA, Terrence K.","","C","3","0","2"
"50-02","","241","5829","2196","1","14","Governor - N","","44","BLACKWELL, Selina T.","","C","3","0","2"
"50-02","","241","5829","2196","1","14","Governor - N","","45","EL, Link","","C","1","0","1"
"50-02","","241","5829","2196","1","15","Governor - R","","46","TUPOLA, Andria","","C","67","1","78"
"50-02","","241","5829","2196","1","15","Governor - R","","47","CARROLL, John","","C","39","2","48"
"50-02","","241","5829","2196","1","15","Governor - R","","48","LHEUREUX, Ray","","C","22","4","25"
"50-02","","241","5829","2196","1","16","Lieutenant Governor - G","","49","ING, Renee","","C","1","0","5"
"50-02","","241","5829","2196","1","17","Lieutenant Governor - D","","50","GREEN, Josh","","C","315","19","246"
"50-02","","241","5829","2196","1","17","Lieutenant Governor - D","","51","TOKUDA, Jill N.","","C","260","21","246"
"50-02","","241","5829","2196","1","17","Lieutenant Governor - D","","52","CARVALHO, Bernard P., Jr.","","C","130","9","123"
"50-02","","241","5829","2196","1","17","Lieutenant Governor - D","","53","IWAMOTO, Kim Coco","","C","142","18","202"
"50-02","","241","5829","2196","1","17","Lieutenant Governor - D","","54","ESPERO, Will","","C","39","0","32"
"50-02","","241","5829","2196","1","18","Lieutenant Governor - N","","55","ROBOTTI, Paul F.","","C","6","0","4"
"50-02","","241","5829","2196","1","18","Lieutenant Governor - N","","56","MAGAOAY, Ernest G.","","C","2","0","0"
"50-02","","241","5829","2196","1","19","Lieutenant Governor - R","","57","LIPSCOMB, Steve","","C","52","5","63"
"50-02","","241","5829","2196","1","19","Lieutenant Governor - R","","58","KERNS, Marissa Dipasupil","","C","40","1","39"
"50-02","","241","5829","2196","1","19","Lieutenant Governor - R","","59","LOW, Jeremy","","C","29","1","35"
"50-02","","241","5829","2196","1","114","State Representative, Dist 50 - D","","208","PREGITZER, Micah Kalama","","C","453","40","521"
"50-02","","241","5829","2196","1","114","State Representative, Dist 50 - D","","209","SHIRATORI, Miles","","C","231","11","178"
"50-02","","241","5829","2196","1","115","State Representative, Dist 50 - R","","210","THIELEN, Cynthia","","C","111","3","127"
"50-02","","241","5829","2196","1","119","Oahu Resident Trustee","","214","KIA'AINA, Esther","","C","170","11","164"
"50-02","","241","5829","2196","1","119","Oahu Resident Trustee","","215","KING, Samuel Wilder, II","","C","232","20","171"
"50-02","","241","5829","2196","1","119","Oahu Resident Trustee","","216","AKAKA, Kalei","","C","86","7","140"
"50-02","","241","5829","2196","1","119","Oahu Resident Trustee","","217","BURKE, Jackie Kahookele","","C","42","1","38"
"50-02","","241","5829","2196","1","119","Oahu Resident Trustee","","218","MOSSMAN, Paul","","C","60","8","79"
"50-02","","241","5829","2196","1","119","Oahu Resident Trustee","","219","KALIMA, Leona Mapuana","","C","46","6","68"
"50-02","","241","5829","2196","1","119","Oahu Resident Trustee","","220","MURRAY, Francine Kanani","","C","31","2","33"
"50-02","","241","5829","2196","1","120","At-Large Trustee","","221","AHU ISA, Lei (Leina'ala)","","C","173","6","148"
"50-02","","241","5829","2196","1","120","At-Large Trustee","","222","AKANA, Rowena Noelani","","C","149","8","171"
"50-02","","241","5829","2196","1","120","At-Large Trustee","","223","AMSTERDAM, C. Kaui Jochanan","","C","40","2","29"
"50-02","","241","5829","2196","1","120","At-Large Trustee","","224","LEE, Brendon Kalei'aina","","C","138","12","130"
"50-02","","241","5829","2196","1","120","At-Large Trustee","","225","PAIKAI, Landen D.K.K.","","C","88","10","86"
"50-02","","241","5829","2196","1","120","At-Large Trustee","","226","RYAN, Pohai","","C","268","17","290"
"50-02","","241","5829","2196","1","120","At-Large Trustee","","227","PA'ALUHI, Marc Kalai","","C","31","2","31"
"50-02","","241","5829","2196","1","120","At-Large Trustee","","228","AILA, William J., Jr.","","C","216","23","180"
"50-02","","241","5829","2196","1","120","At-Large Trustee","","229","AKINA, Alvin A. (Auhana)","","C","50","7","73"
"50-02","","241","5829","2196","1","120","At-Large Trustee","","230","HANOHANO, Faye (Pua)","","C","134","7","118"
"50-02","","241","5829","2196","1","120","At-Large Trustee","","231","MAKEKAU, Keali'i","","C","59","5","84"
"50-02","","241","5829","2196","1","120","At-Large Trustee","","232","PARIS, Makana","","C","120","12","101"
"50-02","","241","5829","2196","1","120","At-Large Trustee","","233","WAIHEE, John D., IV","","C","252","15","202"
"50-02","","241","5829","2196","1","120","At-Large Trustee","","234","PUUOHAU, Kali","","C","26","1","31"
"50-02","","241","5829","2196","1","120","At-Large Trustee","","235","SHARSH-DAVIS, Lei","","C","24","1","28"
"50-03","","242","6315","2427","1","2","U.S. Senator - D","","7","HIRONO, Mazie K.","","C","882","57","668"
"50-03","","242","6315","2427","1","3","U.S. Senator - N","","8","REYES, Arturo Pacheco","","C","0","0","1"
"50-03","","242","6315","2427","1","3","U.S. Senator - N","","9","HAVERTY, Charles (Charlie)","","C","0","0","3"
"50-03","","242","6315","2427","1","3","U.S. Senator - N","","10","MAERTENS, Matthew K.","","C","6","0","0"
"50-03","","242","6315","2427","1","4","U.S. Senator - R","","11","ANDERSON, Consuelo","","C","22","1","28"
"50-03","","242","6315","2427","1","4","U.S. Senator - R","","12","HELSHAM, Robert C., Sr.","","C","23","1","23"
"50-03","","242","6315","2427","1","4","U.S. Senator - R","","13","WHITE, Thomas E.","","C","20","0","22"
"50-03","","242","6315","2427","1","4","U.S. Senator - R","","14","DE LA FUENTE, Rocky Mamaka","","C","12","1","7"
"50-03","","242","6315","2427","1","4","U.S. Senator - R","","15","CURTIS, Ron","","C","47","0","33"
"50-03","","242","6315","2427","1","4","U.S. Senator - R","","16","HODGKISS, Michael R.","","C","13","0","10"
"50-03","","242","6315","2427","1","4","U.S. Senator - R","","17","BERISH, George L.","","C","9","0","5"
"50-03","","242","6315","2427","1","4","U.S. Senator - R","","18","PIRKOWSKI, Eddie","","C","12","0","12"
"50-03","","242","6315","2427","1","10","U.S. Representative, Dist II - D","","32","AUSTIN, Anthony Tony","","C","77","4","56"
"50-03","","242","6315","2427","1","10","U.S. Representative, Dist II - D","","33","GABBARD, Tulsi","","C","658","45","525"
"50-03","","242","6315","2427","1","10","U.S. Representative, Dist II - D","","34","ALU CAMPAGNA, Sherry","","C","203","12","152"
"50-03","","242","6315","2427","1","11","U.S. Representative, Dist II - R","","35","EVANS, Brian","","C","128","4","119"
"50-03","","242","6315","2427","1","12","Governor - G","","36","BREWER, Jim","","C","5","1","1"
"50-03","","242","6315","2427","1","13","Governor - D","","37","CARAVALHO, Ernest","","C","24","0","26"
"50-03","","242","6315","2427","1","13","Governor - D","","38","KA'EHU'AE'A, Wendell J.","","C","10","0","6"
"50-03","","242","6315","2427","1","13","Governor - D","","39","TANABE, Van (Tanaban)","","C","1","0","4"
"50-03","","242","6315","2427","1","13","Governor - D","","40","IGE, David Y.","","C","628","43","473"
"50-03","","242","6315","2427","1","13","Governor - D","","41","HANABUSA, Colleen Wakako","","C","406","27","304"
"50-03","","242","6315","2427","1","13","Governor - D","","42","KIM, Richard Y.","","C","5","0","2"
"50-03","","242","6315","2427","1","14","Governor - N","","43","TERUYA, Terrence K.","","C","2","0","2"
"50-03","","242","6315","2427","1","14","Governor - N","","44","BLACKWELL, Selina T.","","C","3","0","2"
"50-03","","242","6315","2427","1","14","Governor - N","","45","EL, Link","","C","1","0","0"
"50-03","","242","6315","2427","1","15","Governor - R","","46","TUPOLA, Andria","","C","99","5","92"
"50-03","","242","6315","2427","1","15","Governor - R","","47","CARROLL, John","","C","66","0","40"
"50-03","","242","6315","2427","1","15","Governor - R","","48","LHEUREUX, Ray","","C","32","0","34"
"50-03","","242","6315","2427","1","16","Lieutenant Governor - G","","49","ING, Renee","","C","4","1","2"
"50-03","","242","6315","2427","1","17","Lieutenant Governor - D","","50","GREEN, Josh","","C","341","23","229"
"50-03","","242","6315","2427","1","17","Lieutenant Governor - D","","51","TOKUDA, Jill N.","","C","345","17","266"
"50-03","","242","6315","2427","1","17","Lieutenant Governor - D","","52","CARVALHO, Bernard P., Jr.","","C","151","18","133"
"50-03","","242","6315","2427","1","17","Lieutenant Governor - D","","53","IWAMOTO, Kim Coco","","C","159","12","149"
"50-03","","242","6315","2427","1","17","Lieutenant Governor - D","","54","ESPERO, Will","","C","53","0","26"
"50-03","","242","6315","2427","1","18","Lieutenant Governor - N","","55","ROBOTTI, Paul F.","","C","5","0","3"
"50-03","","242","6315","2427","1","18","Lieutenant Governor - N","","56","MAGAOAY, Ernest G.","","C","1","0","1"
"50-03","","242","6315","2427","1","19","Lieutenant Governor - R","","57","LIPSCOMB, Steve","","C","81","3","72"
"50-03","","242","6315","2427","1","19","Lieutenant Governor - R","","58","KERNS, Marissa Dipasupil","","C","47","0","50"
"50-03","","242","6315","2427","1","19","Lieutenant Governor - R","","59","LOW, Jeremy","","C","40","2","29"
"50-03","","242","6315","2427","1","114","State Representative, Dist 50 - D","","208","PREGITZER, Micah Kalama","","C","499","31","441"
"50-03","","242","6315","2427","1","114","State Representative, Dist 50 - D","","209","SHIRATORI, Miles","","C","289","22","203"
"50-03","","242","6315","2427","1","115","State Representative, Dist 50 - R","","210","THIELEN, Cynthia","","C","163","5","143"
"50-03","","242","6315","2427","1","119","Oahu Resident Trustee","","214","KIA'AINA, Esther","","C","186","18","158"
"50-03","","242","6315","2427","1","119","Oahu Resident Trustee","","215","KING, Samuel Wilder, II","","C","286","12","209"
"50-03","","242","6315","2427","1","119","Oahu Resident Trustee","","216","AKAKA, Kalei","","C","118","6","122"
"50-03","","242","6315","2427","1","119","Oahu Resident Trustee","","217","BURKE, Jackie Kahookele","","C","44","5","34"
"50-03","","242","6315","2427","1","119","Oahu Resident Trustee","","218","MOSSMAN, Paul","","C","64","5","57"
"50-03","","242","6315","2427","1","119","Oahu Resident Trustee","","219","KALIMA, Leona Mapuana","","C","59","3","42"
"50-03","","242","6315","2427","1","119","Oahu Resident Trustee","","220","MURRAY, Francine Kanani","","C","51","2","21"
"50-03","","242","6315","2427","1","120","At-Large Trustee","","221","AHU ISA, Lei (Leina'ala)","","C","186","15","133"
"50-03","","242","6315","2427","1","120","At-Large Trustee","","222","AKANA, Rowena Noelani","","C","154","10","140"
"50-03","","242","6315","2427","1","120","At-Large Trustee","","223","AMSTERDAM, C. Kaui Jochanan","","C","36","3","40"
"50-03","","242","6315","2427","1","120","At-Large Trustee","","224","LEE, Brendon Kalei'aina","","C","195","14","152"
"50-03","","242","6315","2427","1","120","At-Large Trustee","","225","PAIKAI, Landen D.K.K.","","C","75","6","61"
"50-03","","242","6315","2427","1","120","At-Large Trustee","","226","RYAN, Pohai","","C","319","21","258"
"50-03","","242","6315","2427","1","120","At-Large Trustee","","227","PA'ALUHI, Marc Kalai","","C","35","2","32"
"50-03","","242","6315","2427","1","120","At-Large Trustee","","228","AILA, William J., Jr.","","C","244","17","193"
"50-03","","242","6315","2427","1","120","At-Large Trustee","","229","AKINA, Alvin A. (Auhana)","","C","78","2","68"
"50-03","","242","6315","2427","1","120","At-Large Trustee","","230","HANOHANO, Faye (Pua)","","C","136","7","97"
"50-03","","242","6315","2427","1","120","At-Large Trustee","","231","MAKEKAU, Keali'i","","C","104","1","52"
"50-03","","242","6315","2427","1","120","At-Large Trustee","","232","PARIS, Makana","","C","131","10","99"
"50-03","","242","6315","2427","1","120","At-Large Trustee","","233","WAIHEE, John D., IV","","C","283","13","215"
"50-03","","242","6315","2427","1","120","At-Large Trustee","","234","PUUOHAU, Kali","","C","23","4","23"
"50-03","","242","6315","2427","1","120","At-Large Trustee","","235","SHARSH-DAVIS, Lei","","C","48","1","22"
"50-04","","243","229","107","1","2","U.S. Senator - D","","7","HIRONO, Mazie K.","","C","33","1","39"
"50-04","","243","229","107","1","3","U.S. Senator - N","","8","REYES, Arturo Pacheco","","C","0","0","0"
"50-04","","243","229","107","1","3","U.S. Senator - N","","9","HAVERTY, Charles (Charlie)","","C","0","0","1"
"50-04","","243","229","107","1","3","U.S. Senator - N","","10","MAERTENS, Matthew K.","","C","0","0","0"
"50-04","","243","229","107","1","4","U.S. Senator - R","","11","ANDERSON, Consuelo","","C","3","0","2"
"50-04","","243","229","107","1","4","U.S. Senator - R","","12","HELSHAM, Robert C., Sr.","","C","1","0","1"
"50-04","","243","229","107","1","4","U.S. Senator - R","","13","WHITE, Thomas E.","","C","0","0","0"
"50-04","","243","229","107","1","4","U.S. Senator - R","","14","DE LA FUENTE, Rocky Mamaka","","C","0","0","0"
"50-04","","243","229","107","1","4","U.S. Senator - R","","15","CURTIS, Ron","","C","2","0","1"
"50-04","","243","229","107","1","4","U.S. Senator - R","","16","HODGKISS, Michael R.","","C","0","0","1"
"50-04","","243","229","107","1","4","U.S. Senator - R","","17","BERISH, George L.","","C","0","0","1"
"50-04","","243","229","107","1","4","U.S. Senator - R","","18","PIRKOWSKI, Eddie","","C","0","0","0"
"50-04","","243","229","107","1","10","U.S. Representative, Dist II - D","","32","AUSTIN, Anthony Tony","","C","0","0","2"
"50-04","","243","229","107","1","10","U.S. Representative, Dist II - D","","33","GABBARD, Tulsi","","C","30","1","23"
"50-04","","243","229","107","1","10","U.S. Representative, Dist II - D","","34","ALU CAMPAGNA, Sherry","","C","6","0","12"
"50-04","","243","229","107","1","11","U.S. Representative, Dist II - R","","35","EVANS, Brian","","C","6","0","4"
"50-04","","243","229","107","1","12","Governor - G","","36","BREWER, Jim","","C","0","0","0"
"50-04","","243","229","107","1","13","Governor - D","","37","CARAVALHO, Ernest","","C","0","0","1"
"50-04","","243","229","107","1","13","Governor - D","","38","KA'EHU'AE'A, Wendell J.","","C","0","0","0"
"50-04","","243","229","107","1","13","Governor - D","","39","TANABE, Van (Tanaban)","","C","0","0","0"
"50-04","","243","229","107","1","13","Governor - D","","40","IGE, David Y.","","C","24","0","27"
"50-04","","243","229","107","1","13","Governor - D","","41","HANABUSA, Colleen Wakako","","C","19","1","14"
"50-04","","243","229","107","1","13","Governor - D","","42","KIM, Richard Y.","","C","0","0","0"
"50-04","","243","229","107","1","14","Governor - N","","43","TERUYA, Terrence K.","","C","0","0","0"
"50-04","","243","229","107","1","14","Governor - N","","44","BLACKWELL, Selina T.","","C","0","0","1"
"50-04","","243","229","107","1","14","Governor - N","","45","EL, Link","","C","0","0","0"
"50-04","","243","229","107","1","15","Governor - R","","46","TUPOLA, Andria","","C","7","0","4"
"50-04","","243","229","107","1","15","Governor - R","","47","CARROLL, John","","C","0","0","2"
"50-04","","243","229","107","1","15","Governor - R","","48","LHEUREUX, Ray","","C","0","0","1"
"50-04","","243","229","107","1","16","Lieutenant Governor - G","","49","ING, Renee","","C","0","0","0"
"50-04","","243","229","107","1","17","Lieutenant Governor - D","","50","GREEN, Josh","","C","21","0","11"
"50-04","","243","229","107","1","17","Lieutenant Governor - D","","51","TOKUDA, Jill N.","","C","13","0","23"
"50-04","","243","229","107","1","17","Lieutenant Governor - D","","52","CARVALHO, Bernard P., Jr.","","C","5","1","4"
"50-04","","243","229","107","1","17","Lieutenant Governor - D","","53","IWAMOTO, Kim Coco","","C","3","0","1"
"50-04","","243","229","107","1","17","Lieutenant Governor - D","","54","ESPERO, Will","","C","0","0","3"
"50-04","","243","229","107","1","18","Lieutenant Governor - N","","55","ROBOTTI, Paul F.","","C","0","0","0"
"50-04","","243","229","107","1","18","Lieutenant Governor - N","","56","MAGAOAY, Ernest G.","","C","0","0","1"
"50-04","","243","229","107","1","19","Lieutenant Governor - R","","57","LIPSCOMB, Steve","","C","4","0","4"
"50-04","","243","229","107","1","19","Lieutenant Governor - R","","58","KERNS, Marissa Dipasupil","","C","1","0","2"
"50-04","","243","229","107","1","19","Lieutenant Governor - R","","59","LOW, Jeremy","","C","1","0","1"
"50-04","","243","229","107","1","40","State Senator, Dist 24 - D","","91","KEOHOKALOLE, Jarrett","","C","28","0","24"
"50-04","","243","229","107","1","40","State Senator, Dist 24 - D","","92","ITO, Ken","","C","12","1","13"
"50-04","","243","229","107","1","114","State Representative, Dist 50 - D","","208","PREGITZER, Micah Kalama","","C","19","1","18"
"50-04","","243","229","107","1","114","State Representative, Dist 50 - D","","209","SHIRATORI, Miles","","C","9","0","14"
"50-04","","243","229","107","1","115","State Representative, Dist 50 - R","","210","THIELEN, Cynthia","","C","8","0","6"
"50-04","","243","229","107","1","119","Oahu Resident Trustee","","214","KIA'AINA, Esther","","C","7","0","9"
"50-04","","243","229","107","1","119","Oahu Resident Trustee","","215","KING, Samuel Wilder, II","","C","16","1","9"
"50-04","","243","229","107","1","119","Oahu Resident Trustee","","216","AKAKA, Kalei","","C","4","0","6"
"50-04","","243","229","107","1","119","Oahu Resident Trustee","","217","BURKE, Jackie Kahookele","","C","2","0","5"
"50-04","","243","229","107","1","119","Oahu Resident Trustee","","218","MOSSMAN, Paul","","C","1","0","2"
"50-04","","243","229","107","1","119","Oahu Resident Trustee","","219","KALIMA, Leona Mapuana","","C","2","0","4"
"50-04","","243","229","107","1","119","Oahu Resident Trustee","","220","MURRAY, Francine Kanani","","C","4","0","2"
"50-04","","243","229","107","1","120","At-Large Trustee","","221","AHU ISA, Lei (Leina'ala)","","C","5","0","10"
"50-04","","243","229","107","1","120","At-Large Trustee","","222","AKANA, Rowena Noelani","","C","5","0","11"
"50-04","","243","229","107","1","120","At-Large Trustee","","223","AMSTERDAM, C. Kaui Jochanan","","C","1","0","0"
"50-04","","243","229","107","1","120","At-Large Trustee","","224","LEE, Brendon Kalei'aina","","C","8","0","7"
"50-04","","243","229","107","1","120","At-Large Trustee","","225","PAIKAI, Landen D.K.K.","","C","5","0","3"
"50-04","","243","229","107","1","120","At-Large Trustee","","226","RYAN, Pohai","","C","18","1","11"
"50-04","","243","229","107","1","120","At-Large Trustee","","227","PA'ALUHI, Marc Kalai","","C","2","0","0"
"50-04","","243","229","107","1","120","At-Large Trustee","","228","AILA, William J., Jr.","","C","11","0","11"
"50-04","","243","229","107","1","120","At-Large Trustee","","229","AKINA, Alvin A. (Auhana)","","C","3","0","3"
"50-04","","243","229","107","1","120","At-Large Trustee","","230","HANOHANO, Faye (Pua)","","C","6","1","6"
"50-04","","243","229","107","1","120","At-Large Trustee","","231","MAKEKAU, Keali'i","","C","3","0","3"
"50-04","","243","229","107","1","120","At-Large Trustee","","232","PARIS, Makana","","C","8","0","3"
"50-04","","243","229","107","1","120","At-Large Trustee","","233","WAIHEE, John D., IV","","C","10","1","13"
"50-04","","243","229","107","1","120","At-Large Trustee","","234","PUUOHAU, Kali","","C","0","0","2"
"50-04","","243","229","107","1","120","At-Large Trustee","","235","SHARSH-DAVIS, Lei","","C","1","0","1"
"51-01","","244","2016","987","1","2","U.S. Senator - D","","7","HIRONO, Mazie K.","","C","368","19","308"
"51-01","","244","2016","987","1","3","U.S. Senator - N","","8","REYES, Arturo Pacheco","","C","0","0","6"
"51-01","","244","2016","987","1","3","U.S. Senator - N","","9","HAVERTY, Charles (Charlie)","","C","2","0","0"
"51-01","","244","2016","987","1","3","U.S. Senator - N","","10","MAERTENS, Matthew K.","","C","4","0","0"
"51-01","","244","2016","987","1","4","U.S. Senator - R","","11","ANDERSON, Consuelo","","C","7","0","6"
"51-01","","244","2016","987","1","4","U.S. Senator - R","","12","HELSHAM, Robert C., Sr.","","C","2","0","7"
"51-01","","244","2016","987","1","4","U.S. Senator - R","","13","WHITE, Thomas E.","","C","5","1","7"
"51-01","","244","2016","987","1","4","U.S. Senator - R","","14","DE LA FUENTE, Rocky Mamaka","","C","4","0","5"
"51-01","","244","2016","987","1","4","U.S. Senator - R","","15","CURTIS, Ron","","C","16","1","5"
"51-01","","244","2016","987","1","4","U.S. Senator - R","","16","HODGKISS, Michael R.","","C","1","0","0"
"51-01","","244","2016","987","1","4","U.S. Senator - R","","17","BERISH, George L.","","C","3","0","0"
"51-01","","244","2016","987","1","4","U.S. Senator - R","","18","PIRKOWSKI, Eddie","","C","4","0","5"
"51-01","","244","2016","987","1","10","U.S. Representative, Dist II - D","","32","AUSTIN, Anthony Tony","","C","30","4","21"
"51-01","","244","2016","987","1","10","U.S. Representative, Dist II - D","","33","GABBARD, Tulsi","","C","280","11","253"
"51-01","","244","2016","987","1","10","U.S. Representative, Dist II - D","","34","ALU CAMPAGNA, Sherry","","C","84","6","83"
"51-01","","244","2016","987","1","11","U.S. Representative, Dist II - R","","35","EVANS, Brian","","C","40","1","30"
"51-01","","244","2016","987","1","12","Governor - G","","36","BREWER, Jim","","C","0","0","1"
"51-01","","244","2016","987","1","13","Governor - D","","37","CARAVALHO, Ernest","","C","12","0","16"
"51-01","","244","2016","987","1","13","Governor - D","","38","KA'EHU'AE'A, Wendell J.","","C","2","0","6"
"51-01","","244","2016","987","1","13","Governor - D","","39","TANABE, Van (Tanaban)","","C","1","0","0"
"51-01","","244","2016","987","1","13","Governor - D","","40","IGE, David Y.","","C","253","12","214"
"51-01","","244","2016","987","1","13","Governor - D","","41","HANABUSA, Colleen Wakako","","C","168","9","144"
"51-01","","244","2016","987","1","13","Governor - D","","42","KIM, Richard Y.","","C","5","0","1"
"51-01","","244","2016","987","1","14","Governor - N","","43","TERUYA, Terrence K.","","C","5","0","4"
"51-01","","244","2016","987","1","14","Governor - N","","44","BLACKWELL, Selina T.","","C","1","0","1"
"51-01","","244","2016","987","1","14","Governor - N","","45","EL, Link","","C","0","0","1"
"51-01","","244","2016","987","1","15","Governor - R","","46","TUPOLA, Andria","","C","29","2","26"
"51-01","","244","2016","987","1","15","Governor - R","","47","CARROLL, John","","C","15","1","11"
"51-01","","244","2016","987","1","15","Governor - R","","48","LHEUREUX, Ray","","C","5","0","6"
"51-01","","244","2016","987","1","16","Lieutenant Governor - G","","49","ING, Renee","","C","0","0","0"
"51-01","","244","2016","987","1","17","Lieutenant Governor - D","","50","GREEN, Josh","","C","128","3","101"
"51-01","","244","2016","987","1","17","Lieutenant Governor - D","","51","TOKUDA, Jill N.","","C","205","7","147"
"51-01","","244","2016","987","1","17","Lieutenant Governor - D","","52","CARVALHO, Bernard P., Jr.","","C","52","5","57"
"51-01","","244","2016","987","1","17","Lieutenant Governor - D","","53","IWAMOTO, Kim Coco","","C","37","7","54"
"51-01","","244","2016","987","1","17","Lieutenant Governor - D","","54","ESPERO, Will","","C","20","0","15"
"51-01","","244","2016","987","1","18","Lieutenant Governor - N","","55","ROBOTTI, Paul F.","","C","4","0","3"
"51-01","","244","2016","987","1","18","Lieutenant Governor - N","","56","MAGAOAY, Ernest G.","","C","2","0","3"
"51-01","","244","2016","987","1","19","Lieutenant Governor - R","","57","LIPSCOMB, Steve","","C","15","0","11"
"51-01","","244","2016","987","1","19","Lieutenant Governor - R","","58","KERNS, Marissa Dipasupil","","C","13","1","17"
"51-01","","244","2016","987","1","19","Lieutenant Governor - R","","59","LOW, Jeremy","","C","16","1","12"
"51-01","","244","2016","987","1","40","State Senator, Dist 24 - D","","91","KEOHOKALOLE, Jarrett","","C","225","14","241"
"51-01","","244","2016","987","1","40","State Senator, Dist 24 - D","","92","ITO, Ken","","C","169","8","111"
"51-01","","244","2016","987","1","116","State Representative, Dist 51 - D","","211","LEE, Chris","","C","366","19","322"
"51-01","","244","2016","987","1","117","State Representative, Dist 51 - N","","212","CHOCK, Coby K.","","C","8","0","12"
"51-01","","244","2016","987","1","118","State Representative, Dist 51 - R","","213","GALEA'I, Noe","","C","40","1","34"
"51-01","","244","2016","987","1","119","Oahu Resident Trustee","","214","KIA'AINA, Esther","","C","96","7","68"
"51-01","","244","2016","987","1","119","Oahu Resident Trustee","","215","KING, Samuel Wilder, II","","C","103","4","75"
"51-01","","244","2016","987","1","119","Oahu Resident Trustee","","216","AKAKA, Kalei","","C","46","2","58"
"51-01","","244","2016","987","1","119","Oahu Resident Trustee","","217","BURKE, Jackie Kahookele","","C","7","3","14"
"51-01","","244","2016","987","1","119","Oahu Resident Trustee","","218","MOSSMAN, Paul","","C","16","2","29"
"51-01","","244","2016","987","1","119","Oahu Resident Trustee","","219","KALIMA, Leona Mapuana","","C","18","0","25"
"51-01","","244","2016","987","1","119","Oahu Resident Trustee","","220","MURRAY, Francine Kanani","","C","15","2","10"
